company_name,dapp_name,Vulnerability,swc_type,granularity,location,vulnerable_link
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,MultipleWinners - setNumberOfWinners does not enforce count>0,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,LootBox - plunder should disallow plundering to address(0),not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,PeriodicPrizeStrategy - Inconsistent behavior between award-phase modifiers and view functions,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,MultipleWinners - Awards can be guaranteed with a set number of tickets,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,MultipleWinners - Inconsistent behavior compared to SingleRandomWinner,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,Initialize implementations for proxy contracts and protect initialization methods,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,LootBox - executeCalls can be misused to relay calls,not_swc,,,
consensys,Skale_Token,uint overflow may lead to stealing funds,Integer Overflow and Underflow,Function Level,74-76,https://github.com/skalenetwork/skale-manager/blob/50c8f4e037f6bf578d62bd752516b17237b55811/contracts/delegation/DelegationRequestManager.sol#L74-L76
consensys,Skale_Token,Node can unlink validator,not_swc,,,
consensys,Skale_Token,getLockedCount is iterating over all history of delegations,DoS With Block Gas Limit,Line Level,https://github.com/skalenetwork/skale-manager/blob/50c8f4e037f6bf578d62bd752516b17237b55811/contracts/delegation/TokenState.sol,
consensys,Skale_Token,Tokens after delegation should not be unlocked automatically,Unprotected Ether Withdrawal,Function Level,258-264,https://github.com/skalenetwork/skale-manager/blob/50c8f4e037f6bf578d62bd752516b17237b55811/contracts/delegation/TokenState.sol#L258-L264
consensys,Skale_Token,Some unlocked tokens can become locked after delegation is rejected,not_swc,,,
consensys,Skale_Token,Fees can be > 100%,not_swc,,,
consensys,Skale_Token,getState changes state implicitly,not_swc,,,
consensys,Skale_Token,endingDelegations list is redundant,not_swc,,,
consensys,Skale_Token,tokenState.setState redundant checks,not_swc,,,
consensys,Skale_Token,DelegationService redundancy,not_swc,,,
consensys,Skale_Token,Add timelock for some onlyOwner functions,not_swc,,,
consensys,Skale_Token,Users can burn delegated tokens using re-entrancy attack,Reentrancy,Function Level,413-426,https://github.com/skalenetwork/skale-manager/blob/50c8f4e037f6bf578d62bd752516b17237b55811/contracts/ERC777/LockableERC777.sol#L413-L426
consensys,Skale_Token,Slashes do not affect bounty distribution,not_swc,,,
consensys,Skale_Token,Iterations over slashes,not_swc,,,
consensys,Skale_Token,Storage operations optimization,not_swc,,,
consensys,Skale_Token,Duplicate function implementation,not_swc,,,
consensys,Skale_Token,Function overloading,not_swc,,,
consensys,Skale_Token,Gas limit for bounty and slashing distribution,DoS With Block Gas Limit,Function Level,310-316,https://github.com/skalenetwork/skale-manager/blob/50c8f4e037f6bf578d62bd752516b17237b55811/contracts/delegation/DelegationService.sol#L310-L316
consensys,Skale_Token,Rename functions,not_swc,,,
consensys,Skale_Token,Delegations might stuck in non-active validator,not_swc,,,
consensys,Skale_Token,Disabled Validators still have delegated funds,not_swc,,,
consensys,Skale_Token,Some functions are defined but not implemented,Code With No Effects,Function Level,152-158,https://github.com/skalenetwork/skale-manager/blob/50c8f4e037f6bf578d62bd752516b17237b55811/contracts/delegation/DelegationService.sol#L152-L158
consensys,Skale_Token,Validator should be able to remove delegator,not_swc,,,
consensys,Skale_Token,Lack of logs and events on state changes,not_swc,,,
consensys,Skale_Token,ERC-777 callback issue,Reentrancy,Line Level,55-68,https://github.com/skalenetwork/skale-manager/blob/50c8f4e037f6bf578d62bd752516b17237b55811/contracts/delegation/SkaleBalances.sol
consensys,TCR,An unchallenged application cannot be cancelled,not_swc,,,
consensys,TCR,Re-inserting the last node in the list creates a cycle,not_swc,,,
consensys,TCR,getCommitHash is an unreliable proof that _prevPollID exists,not_swc,,,
consensys,TCR,Integer overflow in startPoll,Integer Overflow and Underflow,Function Level,217-218,https://github.com/ConsenSys/PLCRVoting/commit/26579ec7f645f868cdb4c7de4c764808882a5d3a#diff-012439693a7acef43d1f03409f83d1c3ea2627e42c527702eae283d1c29d508aL217-L218
consensys,TCR,pollExists is misleading and incomplete,Integer Overflow and Underflow,Function Level,297-304,https://github.com/ConsenSys/PLCRVoting/commit/a069730fcd818c249574a38f922e871c8011fc4f#diff-012439693a7acef43d1f03409f83d1c3ea2627e42c527702eae283d1c29d508aL297-L304
consensys,TCR,Parameterizer proposal deposits and challenge deposits can differ,not_swc,,,
consensys,TCR,Integer underflow in challengeReparameterization,Integer Overflow and Underflow,Line Level,164,https://github.com/skmgoldin/tcr/commit/a9f0d97ddfa6a4fafeed9c087086994efd1fe4dc#diff-d8eed1f31d4abbf03e5739463b1d2abe761afacabf17880e4c91ba4e1443d68bL164
consensys,TCR,Integer underflow in withdrawVotingRights,Integer Overflow and Underflow,Line Level,90,https://github.com/ConsenSys/PLCRVoting/commit/c8df984d5d80593b72363cd6ee0f1f0652bc5959#diff-012439693a7acef43d1f03409f83d1c3ea2627e42c527702eae283d1c29d508aL90
consensys,TCR,Integer overflows in proposeReparameterization,Integer Overflow and Underflow,Line Level,137-159,https://github.com/skmgoldin/tcr/commit/81c3274b3c908e2034d243f41e3e89783c67dd1b#diff-d8eed1f31d4abbf03e5739463b1d2abe761afacabf17880e4c91ba4e1443d68bL137
consensys,TCR,Integer overflow in Registry.apply,Integer Overflow and Underflow,Line Level,97,https://github.com/skmgoldin/tcr/commit/9d8b7af5fef7516dd6f84dfdce4f05109cae4a7e#diff-3579d55f1ea85bbe0e06236275421f84e98afd945520c4138c2c4cb1a7b3543fL97
consensys,TCR,Use EIP20Interface instead of EIP20,not_swc,,,
consensys,TCR,Challenges with zero votes will succeed,not_swc,,,
Cystack,AOC BEP-20 - v1.3,Floating pragma,Floating Pragma,Contract Level,all,https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code   https://testnet.bscscan.com/address/0xBc79AE4eFE0259dCA865A0b75f6873d2EB0169A3#code
Cystack,AOC BEP-20 - v1.3,Improper state of visibility for the variable owner,State Variable Default Visibility,Line Level,119,https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Cystack,AOC BEP-20 - v1.3,Missing error messages,Requirement Violation,Line Level,"133, 555, 567",https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Cystack,AOC BEP-20 - v1.3,Incorrect implementation for the function withdrawBNBFromContract,Code With No Effects,Line Level,554-559,https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Cystack,AOC BEP-20 - v1.3,High gas cost due to improper initialization of variables,State Variable Default Visibility,Line Level,246-248,https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Cystack,AOC BEP-20 - v1.3,Defect in coding design for the contract constructor,Incorrect Constructor Name,Line Level,"245,284,516",https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Cystack,AOC BEP-20 - v1.3,Misnamed functions in contract codebases,Typographical Error,Line Level,"257, 558",https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Cystack,AOC BEP-20 - v1.3,Possibility of BNB withdrawals to address(0),Unprotected Ether Withdrawal,Line Level,359-363,https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Cystack,AOC BEP-20 - v1.3,Timestamps do not match with terms in Regressive Anti-Manipulating Strategy (RAMS),Incorrect Constructor Name,Line Level,113-126,https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Cystack,AOC BEP-20 - v1.3,Large Transaction Authorisation Feature (LTAF) and RAMS do not work properly for balance with a small value,Typographical Error,Line Level,393-406,https://testnet.bscscan.com/address/0x53cB59f3Ee1035daD6b63F88d9150EA70a1f2605#code
Hacken,Fidometa-V2,Missing functionality,not_swc,,,
Hacken,Fidometa-V2,Excluding from receiving rewards logic is corrupted,not_swc,,,
Hacken,Fidometa-V2,Operation between different time units,not_swc,,,
Hacken,Fidometa-V2,Significant impact on market price,not_swc,,,
Hacken,Fidometa-V2,A new vesting period may not be created,not_swc,,,
Hacken,Fidometa-V2,No checks to prevent percentage overflow,not_swc,,,
Hacken,Fidometa-V2,User balance may exceed the total supply,not_swc,,,
Hacken,Fidometa-V2,Integer Underflow,Integer Overflow and Underflow,Line Level,1003,https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L1003
Hacken,Fidometa-V2,Missing management of excluded accounts,not_swc,,,
Hacken,Fidometa-V2,A new vesting period may not be created,not_swc,,,
Hacken,Fidometa-V2,Old wallets are not included back to changes and rewards,not_swc,,,
Hacken,Fidometa-V2,SafeMath is unneeded after 0.8.0,not_swc,,,
Hacken,Fidometa-V2,Initial minting event skipped,not_swc,,,
Hacken,Fidometa-V2,Burn wallet could be changed,not_swc,,,
Hacken,Fidometa-V2,Vested assets should be unlocked automatically,not_swc,,,
Hacken,Fidometa-V2,Possible Gas exceeding,DoS With Block Gas Limit,Line Level,771-778,https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L771-L778
Hacken,Fidometa-V2,Unused library,not_swc,,,
Hacken,Fidometa-V2,Floating pragma,Floating Pragma,Line Level,1,https://github.com/fidometa/Smart_Contract/blob/ad56b0ce678f77d162752dbb5d987d2f4a29fddf/FidoMeta.sol#L1
Hacken,Fidometa-V2,Violation of IERC-20 standard,not_swc,,,
Hacken,Fidometa-V2,Unused functions,Code With No Effects,Function Level,788-797,https://github.com/fidometa/Smart_Contract/blob/ad56b0ce678f77d162752dbb5d987d2f4a29fddf/FidoMeta.sol#L788-L797
Hacken,Fidometa-V2,Similar functions,not_swc,,,
Hacken,Fidometa-V2,Template code,not_swc,,,
Hacken,Fidometa-V2,Functions that can be declared as external,not_swc,,,
Hacken,Fidometa-V2,Requires that would never revert transaction,Code With No Effects,Line Level,1041,https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L1041
Hacken,Fidometa-V2,Modification of well-known contract,not_swc,,,
Hacken,Fidometa-V2,Local variable shadowing,Shadowing State Variables,Line Level,511,https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L511
Hacken,Fidometa-V2,State variables that could be declared constant,not_swc,,,
Hacken,Fidometa-V2,Template variables,not_swc,,,
Hacken,Fidometa-V2,Overwhelmed code,not_swc,,,
Hacken,Fidometa-V2,Repeated code,Code With No Effects,Line Level,"1059-1061, 1070-1072, 1081-1082, 1092-1094","https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L1059-L1061
https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L1070-L1072
https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L1081-L1082
https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L1092-L1094"
Hacken,Fidometa-V2,Unnecessary code,Code With No Effects,Line Level,974,https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L974
Hacken,Fidometa-V2,Unnecessary checks,Code With No Effects,Function Level,552-584,https://github.com/fidometa/Smart_Contract/blob/66f43e8644a20ed2ebbc4db94d6b2dcc797ac1c7/FidoMeta.sol#L552-L584
Hacken,Fidometa-V2,Modification of well-known contract,not_swc,,,
Hacken,Fidometa-V2,Hardcoded values,not_swc,,,
Hacken,LunaFi,Vesting funds are not guaranteed,not_swc,,,
Hacken,LunaFi,Staking liquidity funds safety is not guaranteed by the contract logic,not_swc,,,
Hacken,LunaFi,Admin may burn users' funds,Unprotected Ether Withdrawal,Function Level,129-142,https://github.com/Luna-Fi/lunafi-smart-contracts/blob/2fa543e8b047fcfcf438880d86b2c6d45eb5e5fa/contracts/claimToken.sol#L129-L142
Hacken,LunaFi,Admin may mint an unlimited amount of tokens,Unprotected Ether Withdrawal,Function Level,145-152,https://github.com/Luna-Fi/lunafi-smart-contracts/blob/2fa543e8b047fcfcf438880d86b2c6d45eb5e5fa/contracts/claimToken.sol#L145-L152
Hacken,LunaFi,Redundant function argument,Code With No Effects,Line Level,265,https://github.com/Luna-Fi/lunafi-smart-contracts/blob/2fa543e8b047fcfcf438880d86b2c6d45eb5e5fa/contracts/VLFI.sol#L265
Hacken,LunaFi,Redundant use of SafeMath library,not_swc,,,
Hacken,LunaFi,Use of magic number,not_swc,,,
Hacken,LunaFi,Unexpected output,not_swc,,,
Hacken,LunaFi,Redundant functions,Code With No Effects,Function Level,"161-167, 169-171","https://github.com/Luna-Fi/lunafi-smart-contracts/blob/2fa543e8b047fcfcf438880d86b2c6d45eb5e5fa/contracts/LFIToken.sol#L161-L167
https://github.com/Luna-Fi/lunafi-smart-contracts/blob/2fa543e8b047fcfcf438880d86b2c6d45eb5e5fa/contracts/LFIToken.sol#L169-L171"
openzeppelin,Arcade_City_token,General code quality,not_swc,,,
openzeppelin,Arcade_City_token,Remove unneeded call.value(),Reentrancy,Line Level,231,https://github.com/swarmcity/ac-token/blob/dd4207e1538f96eb3cbbf9e714eb38015bfe7c5a/contracts/ARCToken.sol
openzeppelin,Arcade_City_token,Price function is not linear,not_swc,,,
openzeppelin,Arcade_City_token,Usage of magic constants,not_swc,,,
openzeppelin,Arcade_City_token,Remove commented code,not_swc,,,
openzeppelin,Arcade_City_token,Tests should be independent,not_swc,,,
openzeppelin,Arcade_City_token,Avoid name reuse,Shadowing State Variables,Line Level,133、190,https://github.com/swarmcity/ac-token/blob/dd4207e1538f96eb3cbbf9e714eb38015bfe7c5a/contracts/TokenVesting.sol
openzeppelin,Arcade_City_token,Use latest version of Solidity,Outdated Compiler Version,Subcontract Level,1-374,https://github.com/swarmcity/ac-token/tree/dd4207e1538f96eb3cbbf9e714eb38015bfe7c5a/contracts
openzeppelin,Arcade_City_token,Remove unnecessary code,Code With No Effects,Line Level,167,https://github.com/swarmcity/ac-token/blob/dd4207e1538f96eb3cbbf9e714eb38015bfe7c5a/contracts/ARCToken.sol
openzeppelin,Arcade_City_token,Remove duplicate code,Code With No Effects,Line Level,188-199、202-204、267-274,https://github.com/swarmcity/ac-token/blob/dd4207e1538f96eb3cbbf9e714eb38015bfe7c5a/contracts/ARCToken.sol
openzeppelin,ArroToken,Missing error messages in require and revert statements,not_swc,,,
openzeppelin,ArroToken,Stray tokens can be locked in ArroToken contract.,not_swc,,,
openzeppelin,ArroToken,Lack of event emission OwnershipTransferred on contract construction,not_swc,,,
openzeppelin,ArroToken,Lack of event emission after modifying newOwner variable,not_swc,,,
openzeppelin,ArroToken,owner and newOwner storage variables can be modified without events emission,not_swc,,,
openzeppelin,ArroToken,Duplicate code in transfer and transferFrom functions,not_swc,,,
openzeppelin,ArroToken,Wrong usage of inheritance with Safemath contract,Incorrect Inheritance Order,Line Level,105,https://github.com/pjsimpkins/ArroERC20Code/blob/1ca1cc85f2e7e046070c187031b75b3335ef57c3/Solidity
openzeppelin,ArroToken,The TokenArro contract can be transferred to the zero address,not_swc,,,
openzeppelin,ArroToken,The totalSupply function does not return the real total supply,not_swc,,,
openzeppelin,ArroToken,Unnecessary inheritance and imports,not_swc,,,
openzeppelin,ArroToken,initialize function missing the initializer modifier,not_swc,,,
openzeppelin,ArroToken,Unnecessary calls to initializers,not_swc,,,
openzeppelin,ArroToken,Missing error messages in require and revert statements,not_swc,,,
openzeppelin,ArroToken,Not following good Smart Contract development practices,not_swc,,,
openzeppelin,ArroToken,No allowance front-running mitigation,Transaction Order Dependence,Function Level,165-169,https://github.com/pjsimpkins/ArroERC20Code/blob/1ca1cc85f2e7e046070c187031b75b3335ef57c3/Solidity
openzeppelin,ArroToken,Outdated solidity version in use,Outdated Compiler Version,Line Level,5,https://github.com/pjsimpkins/ArroERC20Code/blob/1ca1cc85f2e7e046070c187031b75b3335ef57c3/Solidity
openzeppelin,ArroToken,Missing docstrings,not_swc,,,
openzeppelin,ArroToken,Tokens can be transferred to the zero address,not_swc,,,
openzeppelin,ArroToken,Not following a consistent coding style,not_swc,,,
openzeppelin,ArroToken,Multiple variables declared as uint,not_swc,,,
openzeppelin,ArroToken,No explicit visibility definition of variables,State Variable Default Visibility,Line Level,112,https://github.com/pjsimpkins/ArroERC20Code/blob/1ca1cc85f2e7e046070c187031b75b3335ef57c3/Solidity#L112
openzeppelin,ArroToken,Link reference to the ERC20 EIP is deprecated,not_swc,,,
openzeppelin,ArroToken,Unused variables defined in function definitions,Presence of unused variables,Line Level,149,https://github.com/pjsimpkins/ArroERC20Code/blob/1ca1cc85f2e7e046070c187031b75b3335ef57c3/Solidity#L149
openzeppelin,ArroToken,Inconsistent variable naming,not_swc,,,
openzeppelin,ArroToken,Non-standard initialization of ERC20,not_swc,,,
openzeppelin,Endaoment,SafeMath library is not used,Integer Overflow and Underflow,Line Level,127-128,https://github.com/endaoment/endaoment-contracts/blob/f60aa253d3d869ad6460877f23e6092acb313add/contracts/Fund.sol#L127-L128
openzeppelin,Endaoment,Multiple getters for the same state variable,not_swc,,,
openzeppelin,Endaoment,Governance restrictions can be bypassed,not_swc,,,
openzeppelin,Endaoment,Fees are wrongly calculated,not_swc,,,
openzeppelin,Endaoment,Unsupported ERC20 tokens can be stuck in the contract,not_swc,,,
openzeppelin,Endaoment,Not following the Checks-Effects-Interactions pattern,Reentrancy,Function Level,119-134,https://github.com/endaoment/endaoment-contracts/blob/f60aa253d3d869ad6460877f23e6092acb313add/contracts/Fund.sol#L119-L134
openzeppelin,Endaoment,Token transfers can silently fail,Unchecked Call Return Value,Line Level,"93, 95",https://github.com/endaoment/endaoment-contracts/blob/f60aa253d3d869ad6460877f23e6092acb313add/contracts/Org.sol
openzeppelin,Endaoment,Lack of input validation,not_swc,,,
openzeppelin,Endaoment,Non flexible data objects,not_swc,,,
openzeppelin,Endaoment,Missing error messages,not_swc,,,
openzeppelin,Endaoment,README file is missing important information,not_swc,,,
openzeppelin,Endaoment,Missing docstrings,not_swc,,,
openzeppelin,Endaoment,Misleading docstrings,not_swc,,,
openzeppelin,Endaoment,Useless input parameters,not_swc,,,
openzeppelin,Endaoment,Lack of event emission,not_swc,,,
openzeppelin,Endaoment,Missing getter,not_swc,,,
openzeppelin,Endaoment,Incorrect require statement,Requirement Violation,Line Level,48,https://github.com/endaoment/endaoment-contracts/blob/f60aa253d3d869ad6460877f23e6092acb313add/contracts/Administratable.sol#L48
openzeppelin,Endaoment,uint as uint256,not_swc,,,
openzeppelin,Endaoment,Unused state variables,not_swc,,,
openzeppelin,Endaoment,Unused contracts,Code With No Effects,Subcontract Level,1-34,https://github.com/endaoment/endaoment-contracts/blob/f60aa253d3d869ad6460877f23e6092acb313add/contracts/libraries/SafeMath.sol#L1-L34
openzeppelin,Endaoment,Style recommendations not applied,not_swc,,,
openzeppelin,Endaoment,Incorrect functions visibility,not_swc,,,
openzeppelin,Endaoment,Unnecessary import,Code With No Effects,Line Level,6,https://github.com/endaoment/endaoment-contracts/blob/f60aa253d3d869ad6460877f23e6092acb313add/contracts/FundFactory.sol#L6
openzeppelin,Endaoment,Fund contract can’t receive ethers,not_swc,,,
openzeppelin,Endaoment,Typos in the code,not_swc,,,
openzeppelin,Endaoment,Unclear function purpose,not_swc,,,
openzeppelin,Endaoment,Default value as sensible information,not_swc,,,
openzeppelin,Fei_Protocol,Re-implementing ECDSA signature recovery,not_swc,,,
openzeppelin,Fei_Protocol,Not checking for 0 addresses,not_swc,,,
openzeppelin,Fei_Protocol,Commented out code,Code With No Effects,Line Level,"76,77",https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/token/UniswapIncentive.sol#L76-L77
openzeppelin,Fei_Protocol,Functions return without parameters specified,not_swc,,,
openzeppelin,Fei_Protocol,GenesisGroup is a token unnecessarily,not_swc,,,
openzeppelin,Fei_Protocol,Improper use of require,Requirement Violation,Function Level,100-112,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/pool/Pool.sol#L100-L112
openzeppelin,Fei_Protocol,Inconsistencies around time,Block values as a proxy for time,Line Level,24,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/dao/GovernorAlpha.sol#L24
openzeppelin,Fei_Protocol,Inconsistent coding style,not_swc,,,
openzeppelin,Fei_Protocol,Inconsistent error message format,not_swc,,,
openzeppelin,Fei_Protocol,Inconsistent methods for retrieving cumulative price from Uniswap oracle,not_swc,,,
openzeppelin,Fei_Protocol,Incorrect GovernorAlpha name constant,not_swc,,,
openzeppelin,Fei_Protocol,Interfaces omit some external functions,not_swc,,,
openzeppelin,Fei_Protocol,Uninitializable global variable in LinearTimelockToken,not_swc,,,
openzeppelin,Fei_Protocol,Constants not explicitly declared,State Variable Default Visibility,Line Level,22,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/orchestration/BondingCurveOrchestrator.sol#L22
openzeppelin,Fei_Protocol,Missing and incomplete event emissions,not_swc,,,
openzeppelin,Fei_Protocol,Naming issues hinder understanding and clarity of the codebase,not_swc,,,
openzeppelin,Fei_Protocol,NatSpec comments missing,not_swc,,,
openzeppelin,Fei_Protocol,Using now instead of block.timestamp,not_swc,,,
openzeppelin,Fei_Protocol,Proposals can be canceled in states that are unintuitive,not_swc,,,
openzeppelin,Fei_Protocol,Proposal struct storage is inefficient,not_swc,,,
openzeppelin,Fei_Protocol,Redundant event definition,not_swc,,,
openzeppelin,Fei_Protocol,Some interfaces are not inherited,not_swc,,,
openzeppelin,Fei_Protocol,Some interfaces are unnecessary or inconsistent with implementation,not_swc,,,
openzeppelin,Fei_Protocol,Test and production constants in the same codebase,not_swc,,,
openzeppelin,Fei_Protocol,Unnecessarily small integer sizes,not_swc,,,
openzeppelin,Fei_Protocol,Unnecessary if statement,not_swc,,,
openzeppelin,Fei_Protocol,Unnecessary imports,Code With No Effects,Line Level,7,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/core/Core.sol#L7
openzeppelin,Fei_Protocol,"Unreachable, incorrect error message",Code With No Effects,Line Level,186,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/refs/UniRef.sol#L186
openzeppelin,Fei_Protocol,Unnecessary inheritance,Code With No Effects,Line Level,12,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/token/Fei.sol#L12
openzeppelin,Fei_Protocol,Use of uint instead of uint256,not_swc,,,
openzeppelin,Fei_Protocol,Bypass burn penalty,not_swc,,,
openzeppelin,Fei_Protocol,Rounding errors during reweight,not_swc,,,
openzeppelin,Fei_Protocol,Attacker can manipulate ETH/FEI spot price on allocations,not_swc,,,
openzeppelin,Fei_Protocol,Anyone can steal all the TRIBE tokens from the reward pool,Unprotected Ether Withdrawal,Function Level,93-98,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/pool/Pool.sol#L93-L98
openzeppelin,Fei_Protocol,ETH can get stuck in the GenesisGroup contract,Unexpected Ether Balance,Function Level,80-87,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/genesis/GenesisGroup.sol#L80-L87
openzeppelin,Fei_Protocol,Anyone can partially bypass the FEI sell penalty to earn a profit,not_swc,,,
openzeppelin,Fei_Protocol,Users can claim unreleased rewards or have their funds locked,not_swc,,,
openzeppelin,Fei_Protocol,Anyone with enough liquidity to reach the maxGenesisPrice can make profit from genesis,not_swc,,,
openzeppelin,Fei_Protocol,Users participating in Genesis can get fewer FEI and TRIBE than expected,not_swc,,,
openzeppelin,Fei_Protocol,Outdated oracle prices being used throughout the protocol,not_swc,,,
openzeppelin,Fei_Protocol,Incentive to support the peg decays with volatility,not_swc,,,
openzeppelin,Fei_Protocol,Malicious actors can lock all FEI and TRIBE in the GenesisGroup,Unprotected SELFDESTRUCT Instruction,Function Level,89-103,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/genesis/GenesisGroup.sol#L89-L103
openzeppelin,Fei_Protocol,Inverse price fetched from Uniswap,not_swc,,,
openzeppelin,Fei_Protocol,Rounding errors in Roots library reduce FEI received from bonding curve,Integer Overflow and Underflow,Function Level,7,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/utils/Roots.sol#L7-L18
openzeppelin,Fei_Protocol,Incorrect proposal and quorum thresholds for voting,not_swc,,,
openzeppelin,Fei_Protocol,ETH and FEI can get locked in EthUniswapPCVDeposit,not_swc,,,
openzeppelin,Fei_Protocol,Incentive does not initialize when Ether depreciates,not_swc,,,
openzeppelin,Fei_Protocol,Approved addresses can forfeit user rewards,Unprotected Ether Withdrawal,Function Level,93-98,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/pool/Pool.sol#L93-L98
openzeppelin,Fei_Protocol,Authorized burners can burn FEI balances without an amount restriction,not_swc,,,
openzeppelin,Fei_Protocol,Core contract cannot allocate all Tribe tokens,Requirement Violation,Line Level,41,https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/core/Core.sol#L41
openzeppelin,Fei_Protocol,Multiple outdated Solidity versions in use,Outdated Compiler Version,Contract Level,all,
openzeppelin,Fei_Protocol,Not using SafeMath and SafeCast,Integer Overflow and Underflow,Line Level,"61/172, 173/34/144, 145","https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/utils/LinearTokenTimelock.sol#L61, https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/pool/Pool.sol#L172-L173, https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/pcv/PCVSplitter.sol#L34, https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/refs/UniRef.sol#L144-L145"
openzeppelin,Fei_Protocol,queueTransaction does not check transaction value,not_swc,,,
openzeppelin,Fei_Protocol,Transfers are not checked for success,Unchecked Call Return Value,Line Level,"120, 134",https://github.com/fei-protocol/fei-protocol-core/blob/29aeefddd97f31c7f2a598fb3dca3ef24dc0beb4/contracts/pool/Pool.sol
openzeppelin,Fei_Protocol,UniswapOracle does not allow overflow,not_swc,,,
openzeppelin,iExec_RLC_Token,Use of send,not_swc,,,
openzeppelin,iExec_RLC_Token,Usage of magic constants,not_swc,,,
openzeppelin,iExec_RLC_Token,Bug Bounty,not_swc,,,
openzeppelin,iExec_RLC_Token,Fail early and loudly,not_swc,,,
